"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Alex Cora","- - -","1254","3825","828","35","360","286","47","6.5 %","11.1 %",".095",".267",".243",".310",".338",".287","72","9.1","9.4","5.6","1386"
"Herbert Perry","- - -","523","1889","461","55","241","246","12","6.8 %","15.4 %",".165",".297",".272",".335",".436",".336","96","7.3","-3.6","5.6","1270"
"Cesar Izturis","- - -","1187","4371","1036","15","422","290","109","4.9 %","9.3 %",".067",".279",".255",".295",".322",".273","62","53.9","-1.8","5.5","656"
"Tom Goodwin","- - -","1167","4211","1006","24","612","280","360","8.5 %","15.3 %",".072",".317",".268",".333",".341",".312","79","0.7","5.4","5.5","1114"
"Daniel Murphy","Mets","321","1166","310","20","136","133","9","7.4 %","12.3 %",".148",".320",".292",".345",".441",".338","110","5.7","2.6","5.5","4316"
"Cecil Fielder","- - -","619","2648","570","128","311","418","2","11.9 %","21.3 %",".209",".273",".249",".343",".458",".347","104","-14.0","","5.4","1004026"
"Gaby Sanchez","Marlins","345","1368","323","40","147","171","8","9.7 %","15.5 %",".168",".293",".268",".343",".436",".342","111","5.7","0.3","5.4","3361"
"Josh Bard","- - -","586","1981","452","39","162","220","1","8.8 %","15.1 %",".130",".284",".254",".320",".385",".308","88","-13.0","-13.8","5.4","1578"
"Scott Hairston","- - -","649","2013","447","76","226","224","26","7.1 %","21.2 %",".194",".276",".244",".302",".438",".321","95","5.4","-7.6","5.4","1926"
"Jeff Keppinger","- - -","594","2315","588","33","242","217","11","6.7 %","6.2 %",".108",".286",".280",".330",".388",".316","91","-19.3","-0.1","5.3","3856"
"Jack Hannahan","- - -","406","1370","278","25","131","135","6","10.8 %","23.9 %",".127",".296",".232",".318",".360",".303","85","28.1","-3.2","5.3","3692"
"Bubba Trammell","- - -","581","2034","469","82","243","285","10","10.3 %","16.0 %",".198",".276",".261",".339",".459",".345","108","-15.3","-1.7","5.3","1057"
"Ryan Roberts","- - -","315","1040","225","30","141","105","27","11.3 %","18.1 %",".161",".281",".248",".337",".409",".330","99","9.5","3.8","5.3","5653"
"Dexter Fowler","Rockies","413","1645","367","16","239","117","53","11.9 %","21.9 %",".151",".340",".261",".355",".412",".339","99","-24.8","12.0","5.3","4062"
"Shane Halter","- - -","635","2109","468","45","201","197","17","6.9 %","19.6 %",".139",".290",".246",".303",".385",".298","79","24.2","-0.6","5.3","468"
"Dave Hollins","- - -","556","2287","498","56","338","260","35","12.1 %","18.1 %",".143",".295",".255",".356",".399",".337","98","-21.3","0.0","5.2","1391"
"Rick Ankiel","- - -","532","1812","402","64","232","218","20","7.8 %","24.1 %",".177",".294",".245",".308",".422",".317","93","-3.1","1.8","5.2","1142"
"Keith Lockhart","- - -","952","2529","591","44","290","268","30","7.7 %","10.6 %",".125",".275",".261",".319",".385",".308","80","20.0","-1.3","5.2","1380"
"Mike Fontenot","- - -","535","1481","346","26","162","158","17","9.0 %","18.0 %",".143",".308",".263",".332",".406",".322","91","0.8","4.5","5.2","3912"
"Shea Hillenbrand","- - -","935","3816","1014","108","463","490","16","3.7 %","12.2 %",".156",".299",".284",".321",".440",".326","93","-30.9","6.2","5.1","196"
"Willie Greene","- - -","600","2026","413","82","237","289","17","12.2 %","21.5 %",".190",".264",".235",".330",".425",".331","95","-1.0","","5.0","1005015"
"Willie Harris","- - -","1029","2785","576","39","361","210","106","10.9 %","17.7 %",".109",".283",".239",".328",".347",".306","83","4.9","8.2","5.0","236"
"Casey Kotchman","- - -","797","2921","697","60","280","334","12","8.3 %","10.0 %",".130",".279",".266",".334",".396",".320","96","30.9","-18.3","5.0","1930"
"John Cangelosi","- - -","456","1134","252","5","156","60","50","14.1 %","14.4 %",".068",".317",".267",".381",".335",".335","105","9.0","","5.0","1001913"
"Turner Ward","- - -","450","1382","304","33","161","171","27","10.5 %","13.8 %",".144",".275",".255",".337",".399",".326","90","21.0","","4.9","1013625"
"Greg Maddux","- - -","474","1168","167","3","61","51","8","2.3 %","22.3 %",".037",".219",".165",".190",".202",".178","-3","0.0","-1.5","4.9","104"
"Ryne Sandberg","Cubs","337","1348","306","42","175","180","21","7.8 %","18.5 %",".169",".281",".250",".313",".419",".317","86","24.0","","4.9","1011411"
"Ed Sprague","- - -","966","3758","813","135","433","458","5","8.1 %","18.6 %",".183",".267",".243",".318",".426",".324","89","-41.0","","4.9","1012356"
"Ramon Santiago","- - -","676","2094","455","25","229","166","27","6.6 %","14.9 %",".092",".286",".249",".316",".341",".295","78","3.9","5.4","4.9","1417"
"Toby Hall","- - -","686","2514","616","46","211","269","2","4.1 %","8.6 %",".112",".269",".262",".297",".374",".290","72","7.9","-10.4","4.9","1210"
"Akinori Iwamura","- - -","408","1755","413","16","222","117","32","10.4 %","18.8 %",".107",".328",".267",".345",".375",".321","95","-11.9","2.4","4.8","7781"
"Kevin Stocker","- - -","769","2895","619","21","294","217","40","9.8 %","17.2 %",".089",".298",".246",".331",".336",".298","73","8.0","","4.8","1012549"
"Armando Rios","- - -","407","1153","275","36","135","167","14","10.0 %","17.9 %",".175",".303",".269",".341",".445",".337","101","14.0","-0.2","4.8","1006"
"Jeff Reboulet","- - -","736","2156","448","18","262","171","14","10.9 %","15.7 %",".080",".286",".242",".330",".322",".299","74","29.1","-0.1","4.8","1389"
"Ben Davis","- - -","485","1698","358","38","168","204","9","9.0 %","22.7 %",".129",".289",".237",".306",".366",".294","77","7.1","-1.8","4.8","1074"
"Kelly Stinnett","- - -","707","2290","476","65","228","230","10","8.6 %","24.8 %",".145",".292",".234",".313",".379",".304","77","-4.0","-3.3","4.8","356"
"Nate Schierholtz","Giants","432","1138","288","20","133","107","17","5.4 %","16.2 %",".143",".312",".274",".318",".417",".315","93","18.1","7.6","4.8","6201"
"Brian Daubach","- - -","657","2303","525","93","271","333","5","10.2 %","23.5 %",".216",".307",".259",".341",".476",".350","108","-10.1","-5.4","4.7","186"
"Jay Gibbons","- - -","840","3177","759","127","364","427","2","7.1 %","13.9 %",".192",".267",".260",".315",".453",".327","99","-5.7","-11.8","4.7","141"
"Sean Berry","- - -","671","2192","547","66","248","311","33","7.2 %","15.0 %",".175",".300",".277",".336",".452",".340","105","-41.0","","4.7","1000910"
"Dustan Mohr","- - -","502","1537","340","49","203","156","13","9.2 %","25.6 %",".173",".312",".249",".322",".422",".322","90","21.3","3.0","4.7","744"
"Jorge Cantu","- - -","847","3395","847","104","367","476","11","5.6 %","16.5 %",".168",".297",".271",".316",".439",".325","96","-49.6","-1.7","4.7","2521"
"Bip Roberts","- - -","480","1938","524","9","239","176","87","7.2 %","12.2 %",".075",".336",".297",".351",".372",".327","93","0.0","","4.7","1011023"
"Rick Wilkins","- - -","407","1426","269","37","161","158","4","12.7 %","25.5 %",".143",".276",".220",".319",".364",".300","79","19.0","","4.6","1013960"
"Paul Sorrento","- - -","719","2636","592","121","308","413","4","11.2 %","22.3 %",".212",".292",".257",".344",".469",".349","105","-30.0","","4.6","1012282"
"Skip Schumaker","Cardinals","703","2383","629","22","303","183","19","7.7 %","11.4 %",".088",".322",".290",".346",".378",".321","97","-36.4","2.0","4.6","3704"
"Tony Womack","- - -","1283","5361","1351","36","733","368","361","5.7 %","12.0 %",".084",".307",".274",".317",".358",".309","79","-46.8","15.8","4.6","78"
"Jose Molina","- - -","669","1979","434","29","184","163","12","5.0 %","20.4 %",".104",".293",".241",".286",".344",".279","66","24.7","-6.7","4.6","25"
"Dave Hansen","- - -","911","1530","339","24","141","164","4","14.8 %","16.7 %",".113",".310",".264",".374",".377",".335","104","-9.0","-1.9","4.6","1403"
"Ryan Langerhans","- - -","591","1459","280","33","174","125","10","13.0 %","26.4 %",".146",".298",".226",".333",".372",".311","86","25.0","2.8","4.5","98"
"Emil Brown","- - -","723","2508","581","59","296","326","52","7.9 %","18.7 %",".139",".298",".258",".323",".398",".317","89","15.3","0.5","4.5","1197"
"Carlos Baerga","- - -","1044","3507","926","75","408","439","31","4.5 %","8.7 %",".126",".293",".285",".323",".411",".321","90","-38.2","-2.5","4.5","175"
"Johnny Estrada","- - -","612","2244","576","42","198","285","0","4.6 %","10.2 %",".123",".291",".277",".317",".400",".307","81","-15.1","-11.7","4.5","955"
"Joe Girardi","- - -","881","3221","776","30","346","321","28","6.3 %","13.8 %",".089",".303",".265",".315",".354",".297","69","2.0","-0.3","4.5","280"
"Einar Diaz","- - -","661","2257","523","21","222","202","21","4.3 %","8.8 %",".093",".271",".254",".302",".346",".288","67","13.9","1.5","4.5","378"
"Mickey Tettleton","- - -","401","1638","311","76","216","216","2","18.4 %","21.8 %",".230",".266",".239",".384",".469",".372","115","-27.0","","4.4","1012939"
"Sean Rodriguez","- - -","327","1052","210","22","121","90","27","7.4 %","24.1 %",".135",".287",".227",".305",".362",".298","86","13.6","3.4","4.4","6589"
"John Flaherty","- - -","959","3540","833","80","313","391","10","4.8 %","14.2 %",".127",".276",".254",".292",".381",".291","71","-5.8","-4.3","4.4","1206"
"Pat Meares","- - -","855","3199","762","58","368","349","39","4.5 %","16.8 %",".122",".296",".259",".303",".381",".300","71","0.0","","4.4","1008712"
"Wil Cordero","- - -","1063","4080","1022","110","514","500","37","6.9 %","16.8 %",".158",".309",".275",".332",".434",".333","96","-53.8","-2.0","4.3","770"
"Neil Walker","Pirates","294","1197","299","24","138","151","12","7.8 %","17.6 %",".140",".320",".276",".334",".416",".327","104","-16.3","3.4","4.3","7539"
"Conor Jackson","- - -","658","2485","591","52","291","295","27","10.1 %","11.7 %",".136",".290",".271",".351",".407",".336","98","-12.4","1.5","4.3","5997"
"Jeff Frye","- - -","580","2221","575","15","292","182","55","8.8 %","11.3 %",".098",".328",".294",".361",".392",".338","94","-27.0","","4.3","1004378"
"Adam Lind","Blue Jays","628","2564","628","106","299","369","5","6.6 %","19.6 %",".198",".295",".266",".316",".464",".335","104","-15.2","-2.3","4.2","8027"
"Bobby Kielty","- - -","597","2084","456","53","257","253","21","11.8 %","17.9 %",".154",".291",".254",".348",".408",".333","101","-11.2","0.6","4.2","736"
"Ryan Raburn","Tigers","507","1523","370","53","211","204","15","6.6 %","24.2 %",".184",".324",".266",".319",".449",".333","102","-17.5","7.5","4.2","2218"
"Jonny Gomes","- - -","786","2743","575","120","346","368","46","9.7 %","26.8 %",".211",".291",".242",".329",".452",".338","106","-36.7","3.9","4.2","1845"
"Robert Fick","- - -","840","2658","613","69","287","324","6","8.8 %","14.5 %",".146",".280",".258",".328",".405",".318","92","-11.5","4.1","4.2","466"
"Rey Ordonez","- - -","955","3407","767","12","291","287","28","5.6 %","10.0 %",".064",".271",".246",".289",".310",".259","53","72.3","3.1","4.2","889"
"Gordon Beckham","White Sox","391","1510","332","33","177","156","16","7.7 %","18.4 %",".136",".287",".247",".317",".383",".309","85","1.2","4.3","4.1","9015"
"Emilio Bonifacio","- - -","421","1603","388","6","217","90","85","8.2 %","20.1 %",".077",".342",".271",".331",".348",".309","87","-10.2","12.0","4.1","4054"
"Gerardo Parra","Diamondbacks","402","1393","361","16","146","137","21","6.5 %","17.8 %",".119",".338",".283",".332",".402",".316","88","21.5","-0.3","4.1","8553"
"Brett Butler","- - -","375","1638","417","9","231","97","82","11.4 %","10.1 %",".079",".329",".297",".378",".376",".346","113","-44.0","","4.0","1001772"
"Luis Matos","- - -","498","1773","410","30","212","140","72","6.1 %","16.8 %",".120",".295",".255",".312",".375",".306","84","3.9","6.1","4.0","152"
"So Taguchi","- - -","672","1524","382","19","197","163","39","6.7 %","12.8 %",".106",".312",".279",".332",".385",".318","90","-0.8","8.1","4.0","1186"
"Tom Pagnozzi","Cardinals","319","1167","269","24","97","128","4","6.1 %","16.5 %",".127",".281",".249",".295",".376",".294","74","22.0","","4.0","1009960"
"Scott Servais","- - -","622","2218","493","52","207","266","3","6.6 %","14.8 %",".134",".271",".247",".308",".381",".300","75","0.0","","3.9","1011756"
"Roberto Kelly","- - -","611","2389","651","59","323","292","63","5.5 %","15.9 %",".146",".332",".296",".341",".442",".342","101","-42.0","","3.9","1006815"
"Chris Duncan","Cardinals","389","1317","295","55","164","175","4","12.1 %","24.0 %",".201",".307",".257",".348",".458",".348","111","-17.8","2.6","3.9","2722"
"Lee Stevens","- - -","812","3038","708","130","379","453","6","9.5 %","22.4 %",".210",".300",".261",".331",".471",".340","98","-9.4","-3.5","3.8","796"
"Kendrys Morales","Angels","338","1270","329","57","158","192","4","6.7 %","16.6 %",".213",".300",".282",".333",".495",".348","111","17.9","-22.0","3.8","8610"
"Ron Karkovice","White Sox","333","1180","217","40","131","136","2","9.3 %","23.5 %",".168",".245",".212",".290",".380",".293","73","16.0","","3.8","1006700"
"Alfredo Amezaga","- - -","585","1572","349","12","174","110","49","7.1 %","14.2 %",".086",".285",".248",".308",".333",".284","66","30.8","7.0","3.8","1"
"Eddie Perez","- - -","531","1651","386","40","137","172","1","5.1 %","14.2 %",".137",".274",".253",".297",".390",".298","75","12.0","-8.8","3.8","400"
"Kevin Orie","- - -","314","1146","253","22","117","116","5","8.2 %","14.2 %",".140",".274",".249",".320",".389",".313","84","15.6","0.4","3.7","1616"
"Laynce Nix","- - -","611","1806","409","64","211","226","8","5.7 %","24.9 %",".185",".293",".244",".288",".428",".305","81","16.0","5.2","3.7","1766"
"Ian Stewart","- - -","441","1451","301","55","182","192","16","10.3 %","27.8 %",".193",".299",".237",".323",".429",".325","88","-2.3","0.9","3.7","5950"
"Ian Desmond","Nationals","338","1347","326","23","139","128","44","5.2 %","20.0 %",".125",".318",".264",".305",".389",".306","88","-16.4","5.5","3.7","6885"
"Jason Kubel","- - -","760","2872","699","104","334","431","10","8.8 %","18.8 %",".186",".303",".271",".334",".457",".341","109","-42.6","-7.9","3.6","2161"
"Alcides Escobar","- - -","358","1321","306","9","150","99","41","4.9 %","12.6 %",".087",".284",".252",".294",".339",".281","71","11.4","4.3","3.6","6310"
"Danny Bautista","- - -","824","2655","666","61","311","310","34","5.6 %","15.0 %",".138",".301",".271",".315",".409",".315","82","16.6","1.9","3.6","47"
"Javier Valentin","- - -","621","1663","379","45","154","210","0","7.9 %","15.5 %",".151",".273",".251",".310",".402",".308","79","-1.5","-3.5","3.6","759"
"Tim Wallach","- - -","310","1212","285","44","129","158","1","8.5 %","18.8 %",".177",".291",".261",".328",".437",".332","103","-12.0","","3.6","1013554"
"Ben Francisco","- - -","463","1518","349","45","181","174","30","8.4 %","17.5 %",".170",".290",".259",".331",".429",".332","102","-13.3","2.9","3.6","4677"
"Mike Blowers","- - -","518","1838","427","56","207","281","5","9.7 %","23.2 %",".162",".319",".262",".333",".424",".332","99","-27.0","","3.5","1001088"
"Mark Teahen","- - -","831","3171","759","67","388","332","45","8.2 %","21.4 %",".145",".324",".264",".327",".409",".322","92","-40.4","3.8","3.5","4511"
"Yuniesky Betancourt","- - -","968","3659","932","61","384","376","30","3.3 %","9.3 %",".123",".281",".269",".293",".392",".295","79","-49.2","4.6","3.5","8585"
"Chris Shelton","- - -","299","1044","254","37","132","124","2","9.2 %","24.1 %",".184",".335",".273",".345",".457",".347","111","2.4","1.1","3.5","1891"
"Shane Andrews","- - -","552","1924","375","86","196","263","7","9.9 %","26.8 %",".201",".258",".220",".298",".421",".308","81","13.2","0.2","3.5","1588"
"Chris Coghlan","Marlins","292","1282","323","19","179","98","25","8.4 %","16.5 %",".130",".329",".281",".347",".410",".333","102","-13.8","4.7","3.4","6878"
"Mike Greenwell","Red Sox","291","1217","318","33","162","165","15","7.7 %","7.2 %",".164",".287",".288",".345",".452",".345","98","3.0","","3.4","1005006"
"Craig Grebeck","- - -","400","1340","315","8","146","100","2","9.4 %","11.2 %",".085",".302",".270",".346",".354",".317","85","4.0","","3.4","1004982"
"Garrett Jones","- - -","426","1589","360","60","167","193","25","9.3 %","20.6 %",".194",".286",".253",".322",".448",".333","106","-10.6","-4.5","3.3","2714"
"Wilson Betemit","- - -","702","1973","474","64","225","248","9","9.1 %","25.9 %",".180",".340",".268",".334",".448",".336","104","-45.4","-6.2","3.3","1861"
"Orlando Palmeiro","- - -","1165","2706","640","12","306","226","37","9.8 %","8.5 %",".076",".297",".274",".351",".350",".314","85","7.2","3.1","3.3","28"
"Benny Agbayani","- - -","377","1255","299","39","145","156","16","11.1 %","19.6 %",".170",".319",".274",".362",".445",".349","106","-11.8","0.1","3.3","416"
"Joey Gathright","- - -","452","1329","309","1","178","96","81","7.3 %","16.0 %",".040",".318",".263",".328",".303",".292","72","23.9","7.4","3.3","3913"
"Rico Brogna","- - -","810","3194","790","105","376","455","32","7.0 %","20.4 %",".176",".311",".269",".320",".445",".329","94","-12.0","","3.3","1001464"
"Eduardo Perez","- - -","686","1847","400","75","222","264","14","10.0 %","19.2 %",".191",".270",".247",".330",".438",".334","99","-6.9","-2.1","3.3","1409"
"Ramon Vazquez","- - -","693","2227","496","22","244","176","20","9.7 %","18.6 %",".095",".309",".254",".328",".350",".302","82","-18.5","4.9","3.3","1058"
"Deion Sanders","- - -","321","1385","338","16","165","83","121","7.0 %","14.4 %",".103",".307",".269",".327",".371",".317","88","3.0","","3.2","1011415"
"Josh Phelps","- - -","464","1552","380","64","198","244","2","7.5 %","25.6 %",".199",".337",".273",".343",".472",".352","111","-3.2","-6.6","3.2","1318"
"Bill Haselman","- - -","481","1560","374","42","163","191","7","6.5 %","17.2 %",".152",".293",".260",".312",".412",".314","80","-7.0","-0.8","3.2","1254"
"Ron Coomer","- - -","907","3238","827","92","333","449","13","5.5 %","13.2 %",".147",".291",".274",".313",".421",".318","84","3.2","-1.2","3.2","816"
"Willy Aybar","- - -","405","1390","315","33","137","157","7","10.2 %","14.8 %",".140",".285",".258",".341",".399",".326","99","-0.5","-5.1","3.2","2192"
"Vance Wilson","- - -","394","1054","238","25","104","129","2","4.4 %","17.9 %",".127",".285",".250",".302",".377",".294","76","9.0","-5.1","3.2","903"
"Joe Oliver","- - -","510","1782","402","56","170","228","10","7.0 %","17.7 %",".155",".275",".249",".304",".404",".307","80","-12.0","","3.2","1009778"
"Mark Carreon","- - -","283","1012","268","31","117","150","3","6.2 %","9.8 %",".173",".294",".288",".339",".461",".346","108","-1.0","","3.2","1001989"
"Craig Monroe","- - -","807","2924","678","115","368","433","19","6.4 %","20.1 %",".189",".279",".252",".301",".441",".315","90","-6.6","3.9","3.1","1464"
"Mike Lamb","- - -","972","2989","746","69","382","349","7","7.6 %","13.7 %",".139",".300",".276",".332",".415",".322","89","-30.7","6.6","3.1","1258"
"Hee Seop Choi","- - -","363","1086","220","40","130","120","3","13.0 %","24.1 %",".197",".290",".240",".349",".437",".341","107","-0.7","-0.6","3.1","270"
"Brook Fordyce","- - -","601","1973","467","41","172","188","8","6.0 %","15.0 %",".129",".287",".258",".309",".388",".305","80","-22.0","-3.0","3.1","138"
"Jeff Baker","- - -","463","1290","317","33","167","154","9","7.1 %","23.5 %",".164",".332",".269",".322",".433",".329","93","-0.9","-3.1","3.1","2073"
"Bob Hamelin","- - -","466","1453","302","65","177","204","11","13.8 %","19.1 %",".219",".265",".247",".354",".466",".356","108","-8.0","","2.9","1005269"
"Lou Merloni","- - -","407","1223","294","14","138","125","9","7.2 %","17.4 %",".113",".321",".271",".332",".384",".314","86","6.4","-2.6","2.9","201"
"Warren Morris","- - -","437","1680","399","26","176","164","16","8.9 %","13.0 %",".108",".295",".267",".334",".375",".311","80","7.2","-1.3","2.9","1424"
"Lenny Webster","- - -","406","1300","296","28","122","146","0","8.5 %","13.6 %",".123",".278",".254",".324",".377",".313","85","-11.0","","2.9","1013718"
"Rich Amaral","- - -","498","1474","360","9","241","108","89","9.3 %","13.7 %",".077",".320",".277",".350",".354",".325","91","-1.0","","2.9","1000205"
"Benji Gil","- - -","559","1701","374","32","155","169","23","5.7 %","25.0 %",".126",".308",".241",".286",".366",".284","63","31.6","-1.6","2.9","14"
"Jeremy Giambi","- - -","506","1705","372","52","219","209","1","14.7 %","20.9 %",".167",".314",".263",".377",".430",".356","114","-31.7","0.0","2.8","913"
"Ben Broussard","- - -","705","2357","561","87","275","314","15","7.3 %","19.8 %",".188",".297",".263",".324",".450",".332","102","-19.5","0.1","2.8","312"
"Jeremy Hermida","- - -","625","2244","514","65","248","248","22","9.6 %","22.9 %",".158",".315",".258",".335",".415",".329","97","-16.2","-8.9","2.8","7208"
"Marcus Thames","- - -","640","2016","450","115","256","301","3","7.9 %","25.3 %",".239",".275",".246",".309",".485",".337","103","-18.0","0.3","2.8","1523"
"Dioner Navarro","- - -","602","2166","473","39","202","197","10","7.8 %","13.6 %",".110",".267",".244",".306",".353",".290","74","-6.8","-16.8","2.8","3179"
"Sal Fasano","- - -","410","1245","245","47","136","140","2","5.8 %","26.3 %",".171",".268",".221",".295",".392",".302","75","-0.8","0.0","2.8","1205"
"Derrick May","- - -","492","1425","343","32","137","174","14","7.5 %","11.6 %",".134",".279",".264",".319",".397",".312","86","18.0","","2.8","1008293"
"Joe McEwing","- - -","719","1964","443","25","217","158","33","5.8 %","17.9 %",".104",".298",".251",".302",".355",".287","68","34.2","-0.2","2.7","887"
"Bobby Estalella","- - -","297","1056","195","48","126","147","6","12.3 %","27.5 %",".225",".254",".216",".315",".440",".324","88","-14.0","0.7","2.7","428"
"Damon Buford","- - -","606","1982","430","52","262","209","54","8.3 %","20.7 %",".144",".285",".242",".311",".386",".306","76","13.0","","2.7","1001635"
"Mark Quinn","Royals","293","1166","307","45","153","167","17","4.8 %","16.0 %",".199",".304",".282",".324",".481",".344","98","4.8","0.1","2.6","621"
"Brian Johnson","- - -","458","1539","351","49","132","196","1","5.2 %","17.4 %",".155",".271",".248",".291",".403",".297","77","-4.0","","2.6","1006432"
"Jason Lane","- - -","497","1363","291","61","165","189","10","9.0 %","18.9 %",".216",".254",".241",".314",".457",".330","97","-6.6","-2.9","2.6","1397"
"Augie Ojeda","- - -","488","1237","249","7","135","81","7","9.6 %","9.3 %",".078",".254",".234",".320",".313",".285","65","21.6","4.7","2.6","297"
"Keith Ginter","- - -","324","1118","236","38","120","140","9","9.4 %","20.6 %",".179",".277",".243",".329",".422",".329","96","-12.9","-0.5","2.6","1500"
"Chuck Carr","- - -","313","1212","272","9","170","78","74","7.5 %","15.6 %",".088",".295",".251",".313",".339",".296","74","18.0","","2.6","1001986"
"Mark Sweeney","- - -","1198","2131","464","42","220","250","16","12.2 %","19.9 %",".134",".306",".254",".347",".387",".325","94","-12.5","-3.6","2.6","1408"
"Ryan Spilborghs","Rockies","619","1769","424","42","222","218","31","9.7 %","18.5 %",".151",".316",".272",".345",".423",".336","94","-18.4","2.5","2.6","4521"
"Blake DeWitt","- - -","411","1220","283","21","117","135","7","8.8 %","15.8 %",".124",".295",".259",".327",".383",".310","88","-6.8","0.2","2.6","7485"
"Esteban German","- - -","409","1170","284","8","159","111","34","10.0 %","16.0 %",".106",".333",".280",".359",".386",".333","99","-15.8","4.1","2.6","1449"
"Mike DiFelice","- - -","529","1715","368","28","145","167","3","5.9 %","19.5 %",".119",".281",".236",".288",".355",".284","65","8.4","0.3","2.5","1151"
"Butch Huskey","- - -","622","2233","549","86","257","333","21","7.3 %","16.6 %",".178",".288",".270",".321",".448",".330","96","-12.0","","2.5","1006228"
"Brendan Harris","- - -","485","1759","412","29","194","158","5","7.2 %","17.9 %",".124",".304",".260",".318",".383",".309","86","-22.5","5.0","2.5","2178"
"Tyler Houston","- - -","678","1947","479","63","197","253","10","6.1 %","21.0 %",".158",".311",".265",".312",".423",".317","86","-20.3","-0.4","2.5","689"
"Humberto Quintero","- - -","384","1155","257","15","81","95","1","3.4 %","20.4 %",".088",".287",".236",".270",".324",".260","56","23.4","-4.1","2.4","1824"
"Luis Sojo","- - -","545","1841","451","25","206","183","16","4.7 %","7.7 %",".095",".274",".263",".301",".359",".293","71","15.3","","2.4","1834"
"Mark Johnson","- - -","323","1102","204","16","115","83","8","11.3 %","17.9 %",".100",".258",".218",".314",".318",".288","67","8.5","2.1","2.4","240"
"Shawon Dunston","- - -","867","2730","730","77","326","324","79","2.4 %","15.3 %",".159",".309",".283",".305",".442",".323","91","-55.8","-0.9","2.3","1401"
"Tike Redman","- - -","431","1461","385","17","167","117","40","4.5 %","10.1 %",".105",".303",".281",".315",".386",".307","82","-6.5","4.6","2.3","1003"
"Jeremy Reed","- - -","483","1376","315","12","141","110","20","7.3 %","14.2 %",".102",".289",".252",".309",".354",".289","75","9.1","5.8","2.3","4730"
"John McDonald","- - -","874","2278","500","21","249","180","33","4.1 %","13.8 %",".089",".269",".238",".275",".327",".266","56","39.8","3.0","2.3","395"
"Brian Hunter","- - -","431","1098","228","41","117","160","3","9.2 %","20.2 %",".194",".262",".236",".311",".430",".319","85","16.0","","2.3","1006197"
"Otis Nixon","- - -","698","3023","742","4","420","171","268","10.5 %","12.1 %",".044",".321",".279",".355",".323",".322","86","-47.0","","2.2","1009608"
"Wes Helms","- - -","1200","3027","694","75","280","374","3","7.3 %","22.7 %",".149",".311",".256",".318",".405",".313","86","-28.7","-2.4","2.2","94"
"Tim Bogar","- - -","523","1486","295","21","161","136","13","8.7 %","16.4 %",".105",".258",".225",".298",".330",".277","61","27.0","","2.1","1001120"
"Brennan Boesch","Tigers","256","1019","249","31","126","127","12","7.4 %","18.4 %",".164",".304",".269",".328",".433",".331","104","-10.3","-0.3","2.1","914"
"Scott Cooper","- - -","290","1018","222","19","90","108","1","9.4 %","17.9 %",".123",".285",".246",".319",".369",".303","76","14.0","","2.1","1002600"
"Jason Tyner","- - -","432","1467","373","1","168","94","61","4.6 %","9.3 %",".049",".303",".275",".314",".323",".289","72","27.3","7.3","2.1","1232"
"John Mabry","- - -","1285","3765","898","96","382","446","7","7.5 %","19.0 %",".142",".306",".263",".322",".405",".314","87","-8.9","-4.3","2.1","1381"
"Dave Berg","- - -","560","1781","430","21","190","163","8","7.5 %","17.3 %",".104",".318",".269",".328",".373",".310","84","-13.2","1.9","2.0","1288"
"Homer Bush","- - -","400","1377","363","11","176","115","65","4.1 %","17.3 %",".073",".341",".285",".324",".358",".308","78","5.6","0.5","2.0","1425"
"Ricky Ledee","- - -","835","2307","494","63","290","318","29","10.6 %","21.5 %",".169",".289",".243",".325",".412",".320","89","-15.9","0.5","2.0","1407"
"David Howard","- - -","410","1258","254","9","125","111","16","8.3 %","17.3 %",".084",".276",".230",".299",".314",".274","56","34.0","","2.0","1006075"
"Kevin Elster","- - -","392","1460","293","54","166","202","4","10.5 %","21.9 %",".187",".265",".233",".315",".419",".318","83","-22.0","","1.9","1003758"
"Dan Johnson","- - -","399","1520","305","53","162","188","1","12.9 %","14.9 %",".170",".243",".235",".334",".405",".324","98","0.2","-3.4","1.9","2167"
"Brent Gates","- - -","525","2016","461","18","204","210","11","8.4 %","13.6 %",".090",".290",".257",".318",".347",".298","73","8.0","","1.9","1004570"
"Jarrod Saltalamacchia","- - -","359","1304","288","40","155","153","1","8.0 %","28.9 %",".162",".320",".242",".305",".405",".310","83","-19.1","-1.9","1.9","5557"
"Roger Cedeno","- - -","1049","3557","865","40","478","274","213","9.0 %","17.2 %",".098",".325",".273",".340",".371",".322","94","-64.1","1.9","1.9","869"
"Jeff Branson","- - -","444","1185","257","31","121","119","5","8.3 %","18.8 %",".152",".277",".243",".306",".395",".301","77","7.0","","1.8","1001355"
"Pat Kelly","- - -","333","1100","240","19","131","116","27","7.4 %","21.2 %",".120",".304",".248",".312",".369",".303","78","7.0","","1.8","1006812"
"Carlos Hernandez","- - -","318","1009","238","19","82","115","4","5.0 %","15.6 %",".106",".286",".254",".300",".359",".290","75","-1.0","","1.8","1005696"
"Jody Reed","- - -","427","1677","365","8","157","134","16","11.0 %","8.3 %",".061",".271",".252",".339",".312",".297","77","4.0","","1.8","1010771"
